time,x,y,vx,vy,speed,theta,omega,mass,fuel,thrust,throttle,dynamic_pressure,altitude,downrange
55.41999999999754,44.77311480001157,5703.828835710687,9.852980375015031,225.95549602390543,226.17021776900594,1.7236441697365275,1.4467349328442465,7594.744382640283,6594.744382640283,150000.0,1.0,16015.795938574875,5703.828835710687,44.77311480001157
55.47999999999753,45.34940699034909,5717.398196585341,9.289517509121945,226.33899430440795,226.52954659002674,1.8052294806290927,1.261020864179685,7591.685234001352,6591.685234001352,150000.0,1.0,16041.098295405876,5717.398196585341,45.34940699034909
55.53999999999752,45.879801594224574,5730.986876956371,8.325921938527971,226.591738698715,226.7446515855075,1.873694357740681,1.0117981233878126,7588.626085362421,6588.626085362421,150000.0,1.0,16045.904362564555,5730.986876956371,45.879801594224574
55.59999999999751,46.34152913906889,5744.586042915445,7.014712928493242,226.68801758931227,226.79652447963466,1.9256894231492292,0.7148369762696353,7585.56693672349,6585.56693672349,150000.0,1.0,16027.58383385722,5744.586042915445,46.34152913906889
55.659999999997495,46.71672515923453,5758.186703536604,5.4622588364069635,226.64893486849314,226.7147457679327,1.9588678516504288,0.38753782613671084,7582.507788084558,6582.507788084558,150000.0,1.0,15990.421008862812,5758.186703536604,46.71672515923453
55.71999999999748,46.99482956310421,5771.782429749931,3.801397812405035,226.53627576442432,226.56816824643187,1.971942202459109,0.047631329571400975,7579.448639445627,6579.448639445627,150000.0,1.0,15944.22801551172,5771.782429749931,46.99482956310421
55.77999999999747,47.17348218668364,5785.371228588535,2.1696537443996347,226.43203348504494,226.4424279713126,1.9646761391216352,-0.2876829641072036,7576.389490806696,6576.389490806696,150000.0,1.0,15901.09441758153,5785.371228588535,47.17348218668364
55.83999999999746,47.25824790407205,5798.955977851959,0.6848122766480844,226.41061413486838,226.41164979033766,1.9378192373140204,-0.6041980815502423,7573.330342167765,6573.330342167765,150000.0,1.0,15871.386118199245,5798.955977851959,47.25824790407205
55.89999999999745,47.259034127626244,5812.54273044662,-0.6191795112244334,226.5032503271647,226.50409663411688,1.892494397382576,-0.9019098470322123,7570.2711935288335,6570.2711935288335,150000.0,1.0,15858.979832182013,5812.54273044662,47.259034127626244
55.959999999997436,47.18886338221092,5826.138919461208,-1.6773721276083646,226.7226446510082,226.72884945414825,1.8302010026226208,-1.168776684724898,7567.212044889902,6567.212044889902,150000.0,1.0,15865.070863711106,5826.138919461208,47.18886338221092
56.019999999997424,47.06339290457413,5839.75164960253,-2.446596650317327,227.05447506843808,227.06765618152954,1.7531568796803125,-1.388020308494907,7564.152896250971,6564.152896250971,150000.0,1.0,15887.057983460903,5839.75164960253,47.06339290457413
56.07999999999741,46.90196417411454,5853.387323228805,-2.885653661336736,227.47878921892084,227.49709128153572,1.6651602220199133,-1.5317415834066115,7561.09374761204,6561.09374761204,150000.0,1.0,15921.644728776912,5853.387323228805,46.90196417411454
56.1399999999974,46.72172010680001,5867.049917230489,-3.0959382218562457,227.9447604005605,227.96578389649287,1.571029128101722,-1.5915507283808372,7558.034598973109,6558.034598973109,150000.0,1.0,15961.639492634438,5867.049917230489,46.72172010680001
56.19999999999739,46.533397287697305,5880.740952376681,-3.146872816875612,228.4232137241344,228.44488914525354,1.475921758858732,-1.5641715369856426,7554.975450334177,6554.975450334177,150000.0,1.0,16003.00471783651,5880.740952376681,46.533397287697305
56.259999999997376,46.34971664655039,5894.460247135584,-2.9186433275684553,228.87781243293577,228.89642090465216,1.3850299156068004,-1.4519209472256696,7551.916301695246,6551.916301695246,150000.0,1.0,16040.417881616082,5894.460247135584,46.34971664655039
56.319999999997364,46.19081548287104,5908.204544563644,-2.3104525957546436,229.24529132960183,229.25693400198662,1.3032298362531565,-1.2629013938643445,7548.857153056315,6548.857153056315,150000.0,1.0,16064.987446466606,5908.204544563644,46.19081548287104
56.37999999999735,46.08052494558256,5921.9667297389915,-1.3017645226503138,229.46643106292237,229.47012349242186,1.2347621441314245,-1.009969728070157,7545.798004417384,6545.798004417384,150000.0,1.0,16068.841665230253,5921.9667297389915,46.08052494558256
56.43999999999734,46.04153041530572,5935.737088131581,0.05149234266102054,229.51790787159794,229.5179136477514,1.182991231293504,-0.709202671557911,7542.7388557784525,6542.7388557784525,150000.0,1.0,16049.513493981714,5935.737088131581,46.04153041530572
56.49999999999733,46.09144066285171,5949.505981564105,1.6407834572801983,229.4259830984041,229.43185021052088,1.1502608044948877,-0.3782947655342388,7539.679707139521,6539.679707139521,150000.0,1.0,16011.521824736674,5949.505981564105,46.09144066285171
56.559999999997316,46.240478693664805,5963.266687372015,3.3327022683551233,229.2588014072445,229.28302363475555,1.1378383169721535,-0.03524363982886607,7536.62055850059,6536.62055850059,150000.0,1.0,15964.88943582123,5963.266687372015,46.240478693664805
56.619999999997304,46.4906714929925,5977.017298442815,4.9903108380375665,229.10442654366898,229.15876911906219,1.1459249817441644,0.30251324654755013,7533.561409861659,6533.561409861659,150000.0,1.0,15921.812672320732,5977.017298442815,46.4906714929925
56.67999999999729,46.83649690637625,5990.7609998732305,6.515125418618191,229.03574451983542,229.1283900501543,1.1737905428976068,0.6244106920705068,7530.502261222728,6530.502261222728,150000.0,1.0,15891.875059586033,5990.7609998732305,46.83649690637625
56.73999999999728,47.269306418627124,6004.503873931897,7.877634428146951,229.08156380078873,229.21697144321223,1.2205731540935982,0.9313611201000743,7527.443112583796,6527.443112583796,150000.0,1.0,15878.47186561071,6004.503873931897,47.269306418627124
56.79999999999727,47.77711118500673,6018.253388986373,9.001161513530075,229.25858447838814,229.43521845093198,1.2849811206816184,1.2084786167513686,7524.383963944865,6524.383963944865,150000.0,1.0,15883.01037717892,6018.253388986373,47.77711118500673
56.85999999999726,48.34229636893122,6032.0178882225,9.777502527698049,229.5800245053549,229.78813548039963,1.3643203750274604,1.4239063139609713,7521.324815305934,6521.324815305934,150000.0,1.0,15906.13191276531,6032.0178882225,48.34229636893122
56.919999999997245,48.943762473060886,6045.80500959441,10.223830747121891,230.0023339857873,230.2294515348882,1.454275197735436,1.5607285871158723,7518.265666667003,6518.265666667003,150000.0,1.0,15941.408959059867,6045.80500959441,48.943762473060886
