time,x,y,vx,vy,speed,theta,omega,mass,fuel,thrust,throttle,dynamic_pressure,altitude,downrange,gimbal,g_local,rho
43.41999999999993,5.648913501512853,2433.0493738550576,1.9649387570522434,157.01959892749645,157.03189303982427,1.542117810356121,-0.00277561552876568,18656.944522335893,16156.944522335893,300000.0,1.0,11344.069902585908,2433.0493738550576,5.648913501512853,0.00019334473059403302,9.79916407861856,0.9200748451632136
43.47999999999992,5.76762681287143,2442.4808139188417,1.9921987281712894,157.36177190790238,157.3743820123441,1.541951632772958,-0.002763674189268778,18650.389203823896,16150.389203823896,300000.0,1.0,11380.971925185993,2442.4808139188417,5.76762681287143,0.00019573397529738413,9.79913507697288,0.9190545136022064
43.53999999999991,5.887980592983519,2451.932790730168,2.019620936385359,157.70415719555888,157.71708869202547,1.541786164582023,-0.0027519699868175647,18643.8338853119,16143.833885311898,300000.0,1.0,11417.889770079186,2451.932790730168,5.887980592983519,0.00019813482493855395,9.79910601230594,0.9180330955026561
43.599999999999895,6.009984555970663,2461.4053170304774,2.0472047140071936,158.04675489078554,158.06001321855283,1.5416213913999537,-0.0027405080499716215,18637.2785667999,16137.278566799901,300000.0,1.0,11454.823081657676,2461.4053170304774,6.009984555970663,0.0002005460603158055,9.799076884579405,0.9170105956304503
43.65999999999988,6.133648376338822,2470.8984055672613,2.0749494082614386,158.38956509501162,158.40315573256035,1.5414572985435566,-0.0027292932446716916,18630.723248287904,16130.723248287904,300000.0,1.0,11491.771503878299,2470.8984055672613,6.133648376338822,0.00020296647421416336,9.799047693754925,0.9159870187579556
43.71999999999987,6.258981689883141,2480.4120690941286,2.1028543816169347,158.7325879107583,158.74651637562602,1.5412938710455413,-0.002718330175007271,18624.167929775907,16124.167929775907,300000.0,1.0,11528.734680266729,2480.4120690941286,6.258981689883141,0.000205394872131685,9.799018439794125,0.9149623696639719
43.77999999999986,6.385994094612149,2489.9463203708738,2.1309190121022246,159.0758234416214,159.0900952902664,1.5411310936702036,-0.002707623184157207,18617.61261126391,16117.61261126391,300000.0,1.0,11565.712253921762,2489.9463203708738,6.385994094612149,0.00020783007291686734,9.798989122658623,0.9139366531336826
43.83999999999985,6.514695151690384,2499.5011721635383,2.1591426936042817,159.41927179225408,159.43389261993173,1.5409689509290485,-0.0026971763555026953,18611.057292751913,16111.057292751913,300000.0,1.0,11602.70386751964,2499.5011721635383,6.514695151690384,0.00021027090941712576,9.798959742310014,0.9129098739586078
43.899999999999835,6.6450943863984495,2509.076637244473,2.1875248361505055,159.76293306835035,159.77790850900186,1.54080742709634,-0.002686993513906451,18604.501974239916,16104.501974239916,300000.0,1.0,11639.709163318508,2509.076637244473,6.6450943863984495,0.0002127162291323384,9.798930298709877,0.9118820369365567
43.95999999999982,6.777201289109474,2518.6727283924033,2.216064866174028,160.1068073766284,160.12214310278227,1.5406465062245704,-0.0026770782271567507,18597.94665572792,16097.94665572792,300000.0,1.0,11676.727783162893,2518.6727283924033,6.777201289109474,0.00021516489478609955,9.79890079181978,0.9108531468715796
44.01999999999981,6.911025316281005,2528.289458392486,2.244762226762386,160.4508948248149,160.46659654750115,1.540486172159836,-0.002667433807571876,18591.391337215922,16091.391337215922,300000.0,1.0,11713.759368488321,2528.289458392486,6.911025316281005,0.00021761578494540397,9.798871221601264,0.9098232085739205
44.0799999999998,7.046575891461318,2537.9268400363726,2.2736163778896366,160.79519552162918,160.81126899030667,1.540326408557114,-0.002658063313762591,18584.836018703925,16084.836018703925,300000.0,1.0,11750.803560325994,2537.9268400363726,7.046575891461318,0.00022006779455119665,9.798841588015858,0.9087922268599701
44.13999999999979,7.18386240630915,2547.5848861222676,2.302626796631996,161.13970957676813,161.15616057926468,1.5401671988954289,-0.0026489695525489265,18578.28070019193,16078.280700191928,300000.0,1.0,11787.859999307502,2547.5848861222676,7.18386240630915,0.0002225198354906005,9.798811891025071,0.9077602065522173
44.199999999999775,7.322894221625906,2557.263609454984,2.3317929773671047,161.48443710089128,161.50127146335726,1.5400085264928975,-0.0026401550810258604,18571.72538167993,16071.725381679931,300000.0,1.0,11824.92832566969,2557.263609454984,7.322894221625906,0.0002249708370956796,9.798782130590405,0.9067271524792029
44.25999999999976,7.463680668399298,2566.9630228460055,2.361114431957015,161.82937820560662,161.84660179248147,1.5398503745216476,-0.0026316222087780995,18565.170063167934,16065.170063167934,300000.0,1.0,11862.008179259548,2566.9630228460055,7.463680668399298,0.00022741974666586686,9.798752306673329,0.9056930694754716
44.31999999999975,7.606231048857506,2576.683139113539,2.3905906899150375,162.17453300345645,162.1921517174487,1.5396927260225979,-0.0026233730002364667,18558.614744655937,16058.614744655937,300000.0,1.0,11899.09919953919,2576.683139113539,7.606231048857506,0.00022986552993967943,9.798722419235299,0.9046579623815246
44.37999999999974,7.750554637532851,2586.4239710825723,2.42022129855656,162.51990160790396,162.53792138998446,1.5395355639200932,-0.002615409277173941,18552.05942614394,16052.05942614394,300000.0,1.0,11936.201025590917,2586.4239710825723,7.750554637532851,0.00023230717152595374,9.798692468237757,0.9036218360437728
44.43999999999973,7.896660682334051,2596.185531584927,2.450005823133994,162.86548413332025,162.88391096272886,1.5393788710363858,-0.0026077326213384093,18545.504107631943,16045.504107631943,300000.0,1.0,11973.313296122371,2596.185531584927,7.896660682334051,0.0002347436753853352,9.798662453642123,0.9025846953144896
44.499999999999716,8.044558405626098,2605.9678334593154,2.479943846955989,163.2112806949717,163.23012058923712,1.5392226301059548,-0.002600344377216669,18538.948789119946,16038.948789119946,300000.0,1.0,12010.43564947172,2605.9678334593154,8.044558405626098,0.00023717406521901307,9.798632375409795,0.9015465450517629
44.559999999999704,8.19425700531682,2615.770889551391,2.5100349714910926,163.55729140900772,163.57655042398093,1.5390668237896554,-0.0025932456549263034,18532.39347060795,16032.393470607949,300000.0,1.0,12047.567723612947,2615.770889551391,8.19425700531682,0.00023959738485489383,9.798602233502162,0.9005073901194489
44.61999999999969,8.345765655949192,2625.5947127138043,2.5402788164560106,163.90351639244918,163.92320062234995,1.5389114346886907,-0.0025864373332326615,18525.838152095952,16025.838152095952,300000.0,1.0,12084.709156161198,2625.5947127138043,8.345765655949192,0.00024201269864371623,9.798572027880585,0.8994672353871244
44.67999999999968,8.499093509798497,2635.439315806251,2.570675019888668,164.24995576317727,164.27007134065406,1.5387564453584002,-0.0025799200626850332,18519.282833583955,16019.282833583955,300000.0,1.0,12121.859584378219,2635.439315806251,8.499093509798497,0.000244419091793484,9.798541758506406,0.8984260857300393
44.73999999999967,8.654249697973425,2645.304711695526,2.6012232382062446,164.59660963992278,164.61716273612572,1.5386018383218556,-0.0025736942688704212,18512.727515071958,16012.727515071958,300000.0,1.0,12159.01864517784,2645.304711695526,8.654249697973425,0.0002468156706955102,9.798511425340957,0.8973839460290708
44.799999999999656,8.811243331520176,2655.190913255573,2.6319231462484005,164.94347814225577,164.964474966923,1.5384475960832569,-0.002567760155778146,18506.17219655996,16006.17219655996,300000.0,1.0,12196.185975131555,2655.190913255573,8.811243331520176,0.00024920156324573407,9.798481028345542,0.8963408211706752
44.859999999999644,8.970083502528762,2665.097933367536,2.6627744373058877,165.29056139057596,165.31200819213265,1.5382937011411264,-0.002562117709274821,18499.616878047964,15999.616878047964,300000.0,1.0,12233.361210474088,2665.097933367536,8.970083502528762,0.00025157591912484164,9.798450567481446,0.8952967160468402
44.91999999999963,9.130779285240557,2675.0257849198065,2.6937768231347827,165.6378595061035,165.65976257177402,1.5381401360012885,-0.0025567667006814133,18493.061559535967,15993.061559535967,300000.0,1.0,12270.543987109177,2675.0257849198065,9.130779285240557,0.00025393791006564874,9.798420042709937,0.8942516355550405
44.97999999999962,9.293339737156293,2684.974480808073,2.7249300339565417,165.98537261087014,166.007738266803,1.5379868831896317,-0.0025517066904524634,18486.50624102397,15986.50624102397,300000.0,1.0,12307.733940615253,2684.974480808073,9.293339737156293,0.00025628673009817386,9.798389453992264,0.8932055845981873
45.03999999999961,9.457773900143636,2694.9440339353723,2.7562338184441404,166.33310082771115,166.3559354391164,1.537833925264649,-0.002546937031949544,18479.950922511973,15979.950922511973,300000.0,1.0,12344.930706251298,2694.9440339353723,9.457773900143636,0.00025862159576234614,9.798358801289652,0.8921585680845842
45.099999999999596,9.62409080154352,2704.934457212133,2.787687943694508,166.6810442802573,166.70435425155674,1.5376812448297468,-0.0025424568753091618,18473.395603999976,15973.395603999976,300000.0,1.0,12382.133918962692,2704.934457212133,9.62409080154352,0.00026094174633671015,9.798328084563314,0.8911105909278779
45.159999999999584,9.79229945527442,2714.9457635562267,2.8192921951875305,167.02920309292787,167.05299486791728,1.5375288245453214,-0.0025382651713965385,18466.84028548798,15966.840285487979,300000.0,1.0,12419.343213387161,2714.9457635562267,9.79229945527442,0.0002632464439962484,9.79829730377443,0.8900616580470131
45.21999999999957,9.962408862933762,2724.9779658930115,2.8510463767318592,167.3775773909237,167.4018574529474,1.5373766471405936,-0.002534360675844758,18460.28496697598,15960.284966975982,300000.0,1.0,12456.55822386076,2724.9779658930115,9.962408862933762,0.00026553497400910855,9.798266458884168,0.8890117743661841
45.27999999999956,10.134428014895708,2735.0310771553836,2.8829503103977956,167.72616730022116,167.7509421723586,1.5372246954252002,-0.0025307419531720777,18453.729648463985,15953.729648463985,300000.0,1.0,12493.778584423946,2735.0310771553836,10.134428014895708,0.00026780664481828334,9.798235549853677,0.8879609448147883
45.33999999999955,10.308365891404522,2745.1051102838187,2.9150038364375144,168.07497294756618,168.10024919283,1.5370729523005349,-0.0025274073809770426,18447.174329951988,15947.174329951988,300000.0,1.0,12531.00392882761,2745.1051102838187,10.308365891404522,0.00027006078824463604,9.798204576644082,0.8869091743273785
45.39999999999954,10.484231463662777,2755.2000782264226,2.947206813192895,168.42399446046906,168.44977868201502,1.536921400770836,-0.0025243551542029987,18440.61901143999,15940.61901143999,300000.0,1.0,12568.233890539284,2755.2000782264226,10.484231463662777,0.00027229675951253375,9.798173539216487,0.8858564678436172
45.459999999999525,10.662033694913672,2765.315993938972,2.979559116991247,168.77323196719976,168.79953080854776,1.5367700239540159,-0.0025215832894714065,18434.063692927994,15934.063692927994,300000.0,1.0,12605.468102749304,2765.315993938972,10.662033694913672,0.00027451393740344143,9.798142437531977,0.8848028303082279
45.51999999999951,10.841781541516726,2775.4528703849633,3.0120606420292044,169.1226855967835,169.1495057420498,1.5366188050922294,-0.0025190896294776726,18427.508374415997,15927.508374415997,300000.0,1.0,12642.706198377058,2775.4528703849633,10.841781541516726,0.00027671172425453255,9.798111271551612,0.8837482666709493
45.5799999999995,11.023483954016173,2785.6107205356575,3.04471130024508,169.472355478997,169.4997036531373,1.536467727562175,-0.0025168718474470795,18420.953055904,15920.953055904,300000.0,1.0,12679.947810077278,2785.6107205356575,11.023483954016173,0.0002788895460686616,9.798080041236434,0.8826927818864876
45.63999999999949,11.207149878201347,2795.789557370125,3.0775110211799737,169.82224174436536,169.8501247134283,1.5363167748851287,-0.0025149274516443657,18414.397737392002,15914.397737392002,300000.0,1.0,12717.19257024636,2795.789557370125,11.207149878201347,0.00028104685247749427,9.798048746547463,0.8816363809144687
45.69999999999948,11.392788256158415,2805.989393875289,3.1104597518279204,170.17234452415892,170.20076909555016,1.5361659307367053,-0.0025132537899361495,18407.842418880005,15907.842418880005,300000.0,1.0,12754.440111028747,2805.989393875289,11.392788256158415,0.00028318311680192165,9.798017387445704,0.8805790687193928
45.759999999999465,11.580408027312775,2816.2102430459713,3.1435574564753925,170.52266395039118,170.55163697314723,1.536015178956343,-0.002511848054398986,18401.28710036801,15901.287100368008,300000.0,1.0,12791.69006432332,2816.2102430459713,11.580408027312775,0.0002852978360148749,9.79798596389212,0.8795208502705852
45.81999999999945,11.770018129461542,2826.4521178849386,3.176804116530445,170.87320015581682,170.90272852088887,1.5358645035565135,-0.0025107072859709423,18394.73178185601,15894.731781856011,300000.0,1.0,12828.942061789872,2826.4521178849386,11.770018129461542,0.0002873905307155893,9.79795447584768,0.8784617305421506
