time,vehicle_id,x,y,vx,vy,speed,theta,omega,mass,fuel,thrust,throttle,dynamic_pressure,altitude,downrange,gimbal
186.2399999999756,upper,21682.62643271561,73405.32869229942,385.5078126403058,750.0599543496699,843.3304267757342,1.2075255456076652,-0.0018347798242531023,8257.17273365433,7057.17273365433,80000.0,1.0,77.36932110637237,73405.32869229942,21682.62643271561,-0.00025855206256467604
186.3499999999755,upper,21725.053091354384,73487.83202143968,385.88603482228484,750.0006212307516,843.4506290930009,1.207323522300744,-0.0018383656987153937,8254.594140931853,7054.594140931853,80000.0,1.0,76.64382992371998,73487.83202143968,21725.053091354384,-0.00025664782775627437
186.4599999999754,upper,21767.521372272284,73570.32883903403,386.2645814421536,749.9415625774899,843.571380594345,1.2071211058213038,-0.0018419283593480158,8252.015548209376,7052.015548209376,80000.0,1.0,75.92529560070341,73570.32883903403,21767.521372272284,-0.00025475716081230535
186.5699999999753,upper,21810.031311187304,73652.81917526438,386.64345304201333,749.8827782205535,843.6926815209596,1.2069182987449338,-0.0018454674069810619,8249.436955486899,7049.436955486899,80000.0,1.0,75.21364975167559,73652.81917526438,21810.031311187304,-0.0002528799793237535
186.6799999999752,upper,21852.582943876976,73735.30306029407,387.0226501620654,749.8242679925368,843.8145321153293,1.2067151036904202,-0.0018489824554641095,8246.858362764422,7046.858362764422,80000.0,1.0,74.50882468139488,73735.30306029407,21852.582943876976,-0.0002510161996944826
186.7899999999751,upper,21895.17630617815,73817.78052426815,387.40217334056393,749.766031727967,843.936932621209,1.2065115233182797,-0.001852473132346779,8244.279770041945,7044.279770041945,80000.0,1.0,73.81075337785163,73817.78052426815,21895.17630617815,-0.00024916573728434233
186.899999999975,upper,21937.811433986764,73900.25159731365,387.7820231137682,749.7080692633112,844.0598832836026,1.2063075603292166,-0.0018559390794877888,8241.701177319468,7041.701177319468,80000.0,1.0,73.11936950517013,73900.25159731365,21937.811433986764,-0.00024732850653668445
187.0099999999749,upper,21980.488363257635,73982.71630953957,388.1622000158983,749.6503804369834,844.1833843487422,1.206103217462517,-0.0018593799535995212,8239.122584596991,7039.122584596991,80000.0,1.0,72.43460739659037,73982.71630953957,21980.488363257635,-0.0002455044210375504
187.1199999999748,upper,22023.207130004223,74065.17469103742,388.5427045790921,749.5929650893491,844.3074360640666,1.2058984974943907,-0.0018627954267297787,8236.543991874514,7036.543991874514,80000.0,1.0,71.75640204751953,74065.17469103742,22023.207130004223,-0.00024369339366332786
187.2299999999747,upper,22065.96777029843,74147.62677188111,388.9235373333629,749.5358230627328,844.4320386782017,1.2056934032362585,-0.001866185186676927,8233.965399152037,7033.965399152037,80000.0,1.0,71.0846891086635,74147.62677188111,22065.96777029843,-0.00024189533666488087
187.3399999999746,upper,22108.77032027032,74230.07258212738,389.30469880656057,749.4789542014213,844.55719244094,1.2054879375330012,-0.0018695489373480134,8231.38680642956,7031.38680642956,80000.0,1.0,70.41940487922783,74230.07258212738,22108.77032027032,-0.00024011016174582583
187.4499999999745,upper,22151.614816107907,74312.51215181594,389.686189524333,749.4223583516698,844.6828976032207,1.2052821032611696,-0.001872886399054631,8228.808213707083,7028.808213707083,80000.0,1.0,69.7604863001939,74312.51215181594,22151.614816107907,-0.00023833778019330425
187.5599999999744,upper,22194.5012940569,74394.9455109697,390.0680100100909,749.3660353617043,844.8091544171095,1.2050759033271674,-0.0018761973087536592,8226.229620984606,7026.229620984606,80000.0,1.0,69.10787094766539,74394.9455109697,22194.5012940569,-0.00023657810295717982
187.6699999999743,upper,22237.42979042046,74477.37268959497,390.4501607849735,749.309985081726,844.93596313578,1.204869340665407,-0.0018794814202321047,8223.65102826213,7023.651028262129,80000.0,1.0,68.46149702628756,74477.37268959497,22237.42979042046,-0.000234831040720174
